DEL,ID,Smiles
CHEMBL,CHEMBL2228403,Cc1ccc(S(=O)(=O)NC2CCCCCCCCCCC(=O)NCCC2)cc1
CHEMBL,CHEMBL410649,O=C1N/C(=N/c2nsc3ccccc23)S/C1=C\c1ccc([N+](=O)[O-])cc1
CHEMBL,CHEMBL1701857,CCOC(=O)c1cccc(NC(=O)CSc2nnc(C)n2CC2CCCO2)c1
CHEMBL,CHEMBL1078587,CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C2CCN(C)CC2)CC3)cc1
CHEMBL,CHEMBL3964048,Clc1ccc(-c2n[nH]c3ccc(-c4nc[nH]n4)cc23)cc1Cl
CHEMBL,CHEMBL127873,CC(=O)NCCc1c2c(c3nccc4c3c1Nc1ccccc1-4)NC(=O)CS2
CHEMBL,CHEMBL391634,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1ccccc1)c(=O)n2C
CHEMBL,CHEMBL275769,O=C(O)CS(=O)(=O)N1CCC(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1
CHEMBL,CHEMBL254413,O=[N+]([O-])c1ccccc1CCNC(=S)Nc1nccs1
CHEMBL,CHEMBL1562110,Cc1nc2sccn2c1-c1csc(NCc2ccccc2)n1
CHEMBL,CHEMBL4129466,O=c1[nH]c2cccc3c2n(c1=O)CCO3
CHEMBL,CHEMBL367537,O=c1cc(N2CCOCC2)oc2ccc3ccccc3c12
CHEMBL,CHEMBL422816,COc1ccc(-c2cc3[nH]c(C)nc(N4CCCCC4)c-3n2)cc1
CHEMBL,CHEMBL1446384,CCCC1C(c2ccccc2)C(C#N)(C#N)C2(C#N)CC1(N)NC2=O
CHEMBL,CHEMBL495080,Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1N
CHEMBL,CHEMBL265435,O/N=C\c1ccccc1
CHEMBL,CHEMBL1902353,Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3c(C)n[nH]c3C)C2)cc1C
CHEMBL,CHEMBL1591769,CC1(C)CC(=O)C2=C(C1)O[C@@]1(CCCCN3C(=O)c4ccccc4C3=O)Cc3ccccc3[C@@H]2O1
CHEMBL,CHEMBL302634,CCCCCc1cc(C)c(C(=O)N=C(N)N)cc1S(C)(=O)=O
CHEMBL,CHEMBL4064057,CC(=O)NN/C=C1/C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C(=O)O)CC[C@]23C)C(C)(C)C1=O
CHEMBL,CHEMBL3894904,COc1cc(-c2csc(N)n2)cc2c1OCCN(C(=O)C1CC1)C2
CHEMBL,CHEMBL61436,CC(=O)OC(CNc1ccccc1)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL,CHEMBL2132444,CCC(C(=O)NCc1ccccc1)n1c(-c2cccs2)nc2ccccc21
CHEMBL,CHEMBL252058,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCSCC2)cc(N2CCCC2=O)c1
CHEMBL,CHEMBL2262928,Nc1cc(-c2ccc(Cl)cc2)cc(-c2ccc(Cl)cc2)c1
CHEMBL,CHEMBL1882547,CC(=O)c1ccc(Nc2nc(C(N)Cc3ccc(Cl)cc3)cs2)cc1
CHEMBL,CHEMBL3727399,O=C(c1ccc(O)cc1O)N(Cc1ccsc1)c1ccc(-c2ccnc3ccccc23)cc1
CHEMBL,CHEMBL3492993,COc1ncccc1C(=O)N1CCCC1c1c(C)nn(C)c1Cl
CHEMBL,CHEMBL1079990,CCC(C)C(C(N)=O)C(C)C
CHEMBL,CHEMBL2408098,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N3CCCC3)cc2)c(O)c1
CHEMBL,CHEMBL112307,CCCCCN(CCCCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1cnc2ccccc2c1
CHEMBL,CHEMBL1940121,O=C(CCNS(=O)(=O)c1ccc(F)c2nonc12)N1CCN(c2ccc(Br)cn2)CC1
CHEMBL,CHEMBL3450616,CC1(C(=O)NCc2cc(F)cc(F)c2)CCOCC1
CHEMBL,CHEMBL3732601,NCc1cccc(CNC(=O)[C@H]2[C@H](C(=O)NCc3ccc(Br)cc3)[C@@H]3C=C[C@H]2C32CC2)c1
CHEMBL,CHEMBL1669677,O=C(Nc1cccc(Br)c1)c1ccc(N2CCCC2)c(C(F)(F)F)c1
CHEMBL,CHEMBL425629,CC(=O)CCCCC[C@H](NC(=O)c1snnc1C)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12
CHEMBL,CHEMBL3963191,N#CCCNC1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1
CHEMBL,CHEMBL490305,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N[C@@H](C)C(=O)N1
CHEMBL,CHEMBL195955,Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cccc(Br)c2)cc1
CHEMBL,CHEMBL1923015,[O-][S+](CCO)CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21
CHEMBL,CHEMBL331393,CC(C)(C)S(=O)(=O)C[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1
CHEMBL,CHEMBL138089,CN(C(=O)N(CCCl)N=O)C1OC(CO)C(COCC2OC(CO)C(O)C(O)C2O)C(O)C1O
CHEMBL,CHEMBL46956,COc1cc2sn(CCCCCN3CC4CCC(CC4)C3)c(=O)c2cc1OC
CHEMBL,CHEMBL1497463,Cc1ccc(NC(=O)c2ccc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)cc1
CHEMBL,CHEMBL1736124,CC(C)CNC(=O)C(=O)NNC(=O)c1ccco1
CHEMBL,CHEMBL2408001,O=C1COc2ccc(CN3CC=C(c4ccc(Cl)cc4)CC3)cc2N1
CHEMBL,CHEMBL3448066,CN(C)C(c1ccccn1)[C@H]1CC[C@H](CNC(=O)C2CCCC2)CC1
CHEMBL,CHEMBL3210455,Cc1ccc(OCC(=O)N/N=C\c2ccncc2)c(C)c1
CHEMBL,CHEMBL373020,CN(CC(=O)NCCCN1CCC2(CCc3ccccc32)CC1)C(=O)c1ccccc1
CHEMBL,CHEMBL1406415,CC(C)CCn1nnnc1C(c1ccccc1F)N1CCC(C(N)=O)CC1
CHEMBL,CHEMBL1644693,CCCCn1cc2c(nc(NC(=O)Nc3ccc4c(c3)COC4)n3nc(-c4ccco4)nc23)n1
CHEMBL,CHEMBL3673309,CCCS(=O)(=O)NCc1ccc2c(c1)C(Cc1ccccc1)C(NC)CC2
CHEMBL,CHEMBL1391818,CCOC(=O)c1c(NC(=O)COc2ccccc2C#N)sc2c1CC(C)(C)NC2(C)C
CHEMBL,CHEMBL3670520,Cc1cncc(N2C[C@@H]3CCN(C(=O)c4cccc(F)c4-n4nccn4)C[C@@H]32)n1
CHEMBL,CHEMBL3458587,COc1c(CNCc2cccnc2OC(C)C)c(C(C)C)nn1C
CHEMBL,CHEMBL1704593,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2cccc(C(=O)NCc3ccccc3)c2)CC1
CHEMBL,CHEMBL2420725,COc1ccc(C(=O)c2ccc(=O)n(-c3ccccc3C)c2)c(OC(=O)OCc2ccccc2)c1
CHEMBL,CHEMBL3911915,COC1CN(C[C@H](O)c2ccc3c(c2C)COC3=O)CCC12CCN(C1=C(C)C(=O)OC1)C2=O
CHEMBL,CHEMBL3085155,CCCCCCCC[C@@](Cc1cccnc1)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1
CHEMBL,CHEMBL1215604,CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2C=C(CC(O)CO)/C(=C/NCCCCC(NC(C)=O)C(=O)O)C(=O)[C@]2(C)OC1=O
CHEMBL,CHEMBL1258301,COc1ccc(/C=C/c2c(C)c3ccc(OC)cc3oc2=O)cc1
CHEMBL,CHEMBL3699409,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(C4CC4)ccn3)cc12
CHEMBL,CHEMBL42329,Oc1nc2cc(F)c(Cl)c(F)c2nc1O
CHEMBL,CHEMBL337818,Clc1ccc(CCN2CCC[C@H]2CN2CCCC2)cc1Cl
CHEMBL,CHEMBL3695281,NC(=O)CCNc1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O
CHEMBL,CHEMBL1487770,Cc1cc(OCC(=O)OCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)ccc1Cl
CHEMBL,CHEMBL474561,O=C1c2c(c3c4ccc(O)cc4n(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NCc1cccc(CO)n1
CHEMBL,CHEMBL484514,O=C(O)CCCCCc1ccc(Cn2cc(Cl)c(=O)[nH]c2=O)cc1
CHEMBL,CHEMBL3622685,Fc1ccc(-n2c(-c3c(-c4ccc(Cl)cc4)[nH]c4ccccc34)nc(-c3ccccc3)c2-c2ccccc2)cc1
CHEMBL,CHEMBL3946550,CN(C)C(=O)Cc1cncc(-c2cnc3c(c2)CCCN3C(N)=O)c1
CHEMBL,CHEMBL3426680,C=C(C)[C@H](O)[C@H](O)c1c(OC)ccc2ccc(=O)oc12
CHEMBL,CHEMBL3679464,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2cccc(Cl)c2)c(=O)c1
CHEMBL,CHEMBL453354,CCCCNc1nn(C)c2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12
CHEMBL,CHEMBL3414769,CC1=C(C)C(=O)N(c2cccc(C(N)=O)c2)C1=O
CHEMBL,CHEMBL4102675,O=S(=O)(c1ccc(Cl)c(Cl)c1)c1cnc2cc(Cl)ccc2c1N1CCOCC1
CHEMBL,CHEMBL4103446,CCCn1c(=O)c2[nH]c(-c3cnn(CC4CCN(c5cccc(C(F)(F)F)c5)C4=O)c3)nc2n(CCC)c1=O
CHEMBL,CHEMBL3885189,COc1cc(-c2cc(C(=O)O)c3cc4c(cc3n2)OCCO4)ccc1O
CHEMBL,CHEMBL1315413,Cc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccccc3F)N2S(=O)(=O)c2ccccc2C)cc1
CHEMBL,CHEMBL2263066,O=C1c2ccccc2C(=O)c2c1ccc1nc(-c3c(O)ccc4ccccc34)[nH]c21
CHEMBL,CHEMBL576901,Fc1cccc(/C=N/Nc2ccnc3cc(Cl)ccc23)c1
CHEMBL,CHEMBL423520,CCCCOc1ccc(OCC(CNC(C)C)OC)cc1
CHEMBL,CHEMBL1363990,Cc1ccc(C(=O)N/C(=C\c2ccco2)C(=O)N2CC(C)OC(C)C2)cc1C
CHEMBL,CHEMBL1726392,Cc1ccc(C(=O)NCC(C)NC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-]
CHEMBL,CHEMBL1570093,O=C(Nc1ccc2nsnc2c1)c1cccs1
CHEMBL,CHEMBL3358103,COc1cccc(N2CCN(CCCCNC(=O)c3c[nH]c4ccccc34)CC2)c1
CHEMBL,CHEMBL370371,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCNCC5)o4)sc23)c(Cl)cc1Cl
CHEMBL,CHEMBL63423,CC(=O)Nc1ccc2c(c1)oc1ccccc12
CHEMBL,CHEMBL3683193,Cn1cnc(S(=O)(=O)NCCOc2ccc3c(c2)[C@H](Cc2ccccc2)[C@H](CN2CCC2)CC3)c1
CHEMBL,CHEMBL2180216,CC(C)(C)OC(=O)NC1(c2ccccc2)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
CHEMBL,CHEMBL3663101,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3=CNCN=C3)c2cn1)c1ccc(F)cc1
CHEMBL,CHEMBL3939403,CC(C)(C)OC(=O)N1CC=C(c2ccnc3ccc(C(c4ccc(Cl)cc4)c4nccs4)cc23)CC1
CHEMBL,CHEMBL1092754,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21
CHEMBL,CHEMBL4129055,O=S(=O)(c1cccc(Cl)c1)n1cc(C2=CCNCC2)c2ccc3ncccc3c21
CHEMBL,CHEMBL3586180,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1ccc2ccccc2n1
CHEMBL,CHEMBL3093283,O=C(NC1CC1)c1cc2c(s1)-c1ccccc1N(C(=O)N1CCC(NC(=O)c3cccnc3N3CCCC3)CC1)CC2
CHEMBL,CHEMBL3298794,C=C[C@@](C)(O)CC[C@@H]1C(C)=CC[C@@H]2C(C)(C)CCC[C@@]12C
CHEMBL,CHEMBL1096110,COc1ccc(/C=C/C2C(C)=CC=C2C2=CC(C(C)C)=CC2)cc1OC
CHEMBL,CHEMBL421363,N/C(S)=N/N=C/c1cc(Cl)cc(Cl)c1
CHEMBL,CHEMBL448106,CC1(c2ccc(F)cc2)CC(c2ccc(F)cc2)=CC(N)=C1C#N
CHEMBL,CHEMBL3185570,CCOC(=O)C(C(=O)OCC)c1cc(CN2C(=O)c3ccccc3C2=O)c2ccccc2n1
CHEMBL,CHEMBL522952,Cc1ccc(C2ON=C(c3cccc(Cl)c3)O2)cc1
CHEMBL,CHEMBL1414553,C=CCn1c(SCC(C)=O)nnc1-c1ccc2ncccc2c1
CHEMBL,CHEMBL1532456,CC(C)OC(=O)/C(=C\c1ccc2c(c1)c1ccccc1n2C)NC(=O)c1ccccc1
CHEMBL,CHEMBL3687692,COc1cc(C(F)F)c(OC)cc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12
CHEMBL,CHEMBL3935904,CCCc1ncc(Cc2cc3cc(OC)ccc3nc2NCCNC(C)=O)c2cc(OC)c(OC)cc12
CHEMBL,CHEMBL305810,CC1CC(=O)N(c2ccccc2C(=O)OCC2CCCN(CCc3ccccc3)C2)C1=O
CHEMBL,CHEMBL1481333,CCC1=C(C)C(N2CCOCC2)=NP(N2CCOCC2)(N2CCOCC2)=N1
CHEMBL,CHEMBL3110041,CC(C)CCCN1C(=N)NC[C@@H]1CCCCN1C[C@@H](Cc2ccccc2)N(CCc2cccc(Br)c2)C1=N
CHEMBL,CHEMBL271107,Cc1ccc(N2CCN(Cc3ccccc3)C2)cc1
CHEMBL,CHEMBL1597661,COc1ccc(-c2cn(-c3ccc(C)cc3)c(=O)n2CC(=O)Nc2ccc(OC)c(OC)c2)cc1
CHEMBL,CHEMBL1864109,Cc1cc2occ(CC(=O)N(CC(C)C)c3c(N)n(Cc4ccccc4)c(=O)[nH]c3=O)c2cc1C
CHEMBL,CHEMBL1194265,O=C(c1ccccc1)C1CN=C2C=CC=CN2C1
CHEMBL,CHEMBL1319301,O=C(NCCc1ccc2c(c1)OCCO2)c1cc(F)cc(F)c1
CHEMBL,CHEMBL2006429,Cc1ccc(O)c(-c2cc(-c3cccc(Cl)c3)c(C#N)c(N)n2)c1
CHEMBL,CHEMBL3896239,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2C(C)CN3CC2CC2)c(=O)[nH]1
CHEMBL,CHEMBL1365198,COC/C=C/C1=CC2=CC(=O)C(C)(OC(=O)c3cnc4ccccc4n3)C(=O)C2=CN1C1CC1
CHEMBL,CHEMBL1330453,O=C(c1cc(-c2ccccc2)[nH]n1)N1CCc2c([nH]c3ccccc23)C1c1ccccn1
CHEMBL,CHEMBL186294,COC1(c2cc(-c3ccc(S(C)(=O)=O)cc3)n(-c3ccc(C#N)cc3)n2)CCCO1
CHEMBL,CHEMBL89039,COc1ccc(-c2[nH]c3cc(OC)ccc3c2-c2cc(OC)c(OC)c(OC)c2)cc1
CHEMBL,CHEMBL3664279,CC(C)(O)C1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1
CHEMBL,CHEMBL4095319,O=C(Nc1ccc(C(F)(F)F)cc1)c1c(Nc2ccccc2)[nH]c(=O)n(O)c1=O
CHEMBL,CHEMBL2098126,O=C1CC[C@@H](NC(=O)CCc2nc3ccccc3oc2=O)[C@H](c2ccsc2)N1
CHEMBL,CHEMBL171679,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O
CHEMBL,CHEMBL26503,O=C1CCc2cc3c(c4c5cc(CN6CCOCC6)ccc5n1c24)CCNC3
CHEMBL,CHEMBL2261161,O=C(Cn1c(=O)sc2cc(C(=O)c3ccccc3)ccc21)Nc1ccccn1
CHEMBL,CHEMBL1185724,CCCCNCc1ccc(Cl)cc1Cl
CHEMBL,CHEMBL342489,Fc1ccccc1[C@@H]1c2ccccc2[C@H]2NCCC[C@H]21
CHEMBL,CHEMBL478327,CC1CCCN(CCCOCCOc2ccc(C(C)(C)C)cc2)C1
CHEMBL,CHEMBL239156,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12
CHEMBL,CHEMBL3488027,O=C(Cc1ccc2c(c1)CCCC2)NCCNc1cnccn1
CHEMBL,CHEMBL2001312,Cn1c(SCc2c[nH]c3ccccc23)nnc1-c1ccc(Cl)cc1Cl
CHEMBL,CHEMBL4093896,O=C(Cn1ccnc1/N=N/c1ccc(C(F)(F)F)cc1)N1CCCC1
CHEMBL,CHEMBL1360252,Cn1c(NN)nc2sc3c(c2c1=O)CC(C)(C)OC3
CHEMBL,CHEMBL1717012,COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc(SC)cc3)CC2)cc1
CHEMBL,CHEMBL1603104,O=C1N=C(Nc2ccccc2Cl)SC1(CO)CO
CHEMBL,CHEMBL2143163,CC(C)CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCCC(C)C
CHEMBL,CHEMBL3092537,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1
CHEMBL,CHEMBL104027,CC[C@@H](/C=C/C(=O)OCCN(C)C)[C@]1(C)CCC2C(CC[C@@H]3C[C@@H](O)CC[C@]23C)C1=O
CHEMBL,CHEMBL3451399,COCCCS(=O)(=O)N1CCN(C(C)(C)CO)CC1
CHEMBL,CHEMBL2230280,Cc1cc(Cl)cc(C(=O)NNCc2ccccc2F)c1NC(=O)C(C)(C)C
CHEMBL,CHEMBL416992,CCCCCCCCCC[C@H]1CCC2C3CCC4N(C)C(=O)CCC4(C)C3CCC21C
CHEMBL,CHEMBL3409889,COc1ccc(NC(=O)c2ccccc2)c(C(=O)Nc2ccc(N3CCCCC3=O)cc2)c1
CHEMBL,CHEMBL1563870,N#CCc1ccc(OC(=O)Nc2ccccc2)cc1
CHEMBL,CHEMBL1969129,Cc1nc(N)sc1C(=O)/C=C\c1ccc2c(c1)OCO2
CHEMBL,CHEMBL3649080,Cc1cc(N(C)C)nc(N2CC3CN(C(=O)c4ccccc4-n4nccn4)CC3C2)n1
CHEMBL,CHEMBL3259965,O=S(=O)(/C=C/c1ccc(O)c(O)c1)CCc1ccccc1
CHEMBL,CHEMBL330274,CCCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3
CHEMBL,CHEMBL436558,CCNc1ccc2c(c1)C(=O)c1ccc(C3=NCCN3)cc1S2(=O)=O
CHEMBL,CHEMBL247738,C[C@@H](Oc1ccc(Cl)cc1C1CCCCC1)C(=O)O
CHEMBL,CHEMBL160465,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccccc1
CHEMBL,CHEMBL594856,CCCCCOC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)CS1
CHEMBL,CHEMBL1353245,COc1ccccc1CC(=O)N1CCCC(CCC(=O)NCc2ccccc2F)C1
CHEMBL,CHEMBL2272354,CC1CC(C)(C)c2cccc(NC(=O)c3cn(C)nc3C(F)(F)F)c21
CHEMBL,CHEMBL3941909,CCc1ccc(/N=C2\S/C(=C\c3ccncc3)C(=O)N2CCOC)cc1
CHEMBL,CHEMBL163736,CN(CC(=O)NCC(c1ccccc1)c1ccccc1)C(=O)c1cc2ccccc2cc1C(=O)C(c1cccc2ccccc12)P(=O)(O)O
CHEMBL,CHEMBL1290125,COc1c2occc2c(/N=C/c2ccccc2)c2ccc(=O)oc12
CHEMBL,CHEMBL1873896,COC(=O)c1ccc(N(CC(=O)NC2CCCC2)C(=O)CNC(=O)c2cccs2)cc1
CHEMBL,CHEMBL1426186,CC(C)CCNC(=O)c1cccc(C(=O)NCCC(C)C)c1
CHEMBL,CHEMBL13591,CN1CC(C2=NCCN2)Oc2c1ccc1ccccc21
CHEMBL,CHEMBL3440304,Cc1nsc(C(=O)NCCc2ccc(F)cc2)n1
CHEMBL,CHEMBL1724564,COc1cc(NC(=O)Cn2cnc3c(NCc4ccccc4)ncnc32)cc(OC)c1OC
CHEMBL,CHEMBL302988,O=C(O)c1cc(F)c(CCNC(=O)[C@H](CC(F)F)NC(=O)[C@@H]2C[C@@H](c3ccccc3)CN2C(=O)CC2CCCC2)c(F)c1
CHEMBL,CHEMBL1477675,CCOc1ccc(OC(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)cc1
CHEMBL,CHEMBL3917980,CCc1n[nH]c(CC)c1S(=O)(=O)N1CCC(=C(C#N)c2ccc(Cl)cc2)CC1
CHEMBL,CHEMBL1356315,CCN(CC(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)Cc1ccccc1
CHEMBL,CHEMBL3672719,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(F)c3)ccc1CCC21CC1
CHEMBL,CHEMBL402587,CC(C)[C@H](N)c1cccc(F)c1N1CCN(C(=O)C2NCCC2c2ccc(Cl)cc2Cl)CC1
CHEMBL,CHEMBL3464273,CC(C)c1cccc(-n2cc(O)c(C(=O)NCCCn3cccn3)n2)c1
CHEMBL,CHEMBL606110,OC[C@H]1OC(n2cnc3c(NC45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6)ncnc32)[C@H](O)[C@@H]1O
CHEMBL,CHEMBL3770966,Cc1c2c(nn1-c1nnc(-c3ccc(OC(C)C)c(C#N)c3)s1)CNCC2
CHEMBL,CHEMBL85015,CC(C)n1cnc2c(NCc3ccccc3)ncnc21
CHEMBL,CHEMBL3665401,Cn1c2c(c3ccc(N4CCN(CCc5ccc(F)cc5)CC4=O)cc31)CCNCC2
CHEMBL,CHEMBL3936674,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(Cc2ccc3[nH]ccc3c2)CC1
CHEMBL,CHEMBL1588935,CC(C)(C)C(=O)NC(=S)Nc1cccc(C(=O)O)c1
CHEMBL,CHEMBL467717,CCCC(O)Cn1ncc(C(=O)OCC)c1NC(=O)N1CCN(Cc2ccccc2)CC1
CHEMBL,CHEMBL1324259,CC(=O)c1cccc(NC(=O)C2CCCN(C(=O)c3cnn(-c4ccccc4)c3-n3cccc3)C2)c1
CHEMBL,CHEMBL4204562,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1
CHEMBL,CHEMBL3685191,O=C(Nc1cc2ccc(-c3cnccc3CO)cc2cn1)C1CC1
CHEMBL,CHEMBL3908942,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2ccccc2[C@H]1C(=O)Nc1c(F)cccc1Cl)C(C)C
CHEMBL,CHEMBL307736,COCCNCCN1C2=C(C(=O)Nc3ccccc3F)C(=O)CCN2c2ccc(F)cc21
CHEMBL,CHEMBL3753604,CNc1nc(NC(=O)c2ccccc2)n2nc(-c3ccco3)nc2n1
CHEMBL,CHEMBL1538141,Cn1c(N)c(S(=O)(=O)N2CCN(c3ccccc3F)CC2)c(=O)n(C)c1=O
CHEMBL,CHEMBL4162666,CCC[C@@H](CCn1cncn1)c1ccc(C)cc1
CHEMBL,CHEMBL1957391,COc1ncc2c(Nc3cc(C)ccc3Sc3ccc(O)cc3)ncnc2n1
CHEMBL,CHEMBL3264959,C[C@@H]1CC/C(=N\Nc2nc(-c3ccc(F)cc3F)cs2)C1
CHEMBL,CHEMBL1915219,COc1ccc2c(c1OC)C(=O)C=C(C)C2=O
CHEMBL,CHEMBL1874009,COc1ccc(C(=O)N2CCc3ccccc32)cc1S(=O)(=O)N1CCOCC1
CHEMBL,CHEMBL8716,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CN(OCc3ccccc3Cl)C(=O)NCc3ccccc3)C2SC1
CHEMBL,CHEMBL1077655,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)CCC(=O)O)CC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL,CHEMBL1413414,O=S(=O)(c1ccc(F)cc1)N(Cc1nc(-c2ccccc2)no1)C1CCCCC1
CHEMBL,CHEMBL1431042,COc1ccc(/C=C2/C(=O)NC(=O)N(C3CCCCC3)C2=O)cc1CSc1ccccn1
CHEMBL,CHEMBL1963318,CC(C)c1nccn1CC(O)COc1ccc(F)cc1C(=O)CCc1ccc(F)cc1
CHEMBL,CHEMBL3142713,CC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O
CHEMBL,CHEMBL3651682,COC(=O)N[C@@H](C)CNc1nccc(-c2nc(-c3ccc(C(F)(F)F)cc3)[nH]c2-c2cc(F)cc(NS(C)(=O)=O)c2Cl)n1
CHEMBL,CHEMBL157260,Fc1ccc(C(OCCC2CC3CCC(C2)N3Cc2ccccc2)c2ccc(F)cc2)cc1
CHEMBL,CHEMBL33236,N#Cc1cn(COCCO)c2ncnc(N)c12
CHEMBL,CHEMBL2334561,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(I)=C[C@]43C)[C@@H]2C1
CHEMBL,CHEMBL3436639,CC(CNC(=O)Nc1ccc(C#N)cc1)N1CCc2ccccc21
CHEMBL,CHEMBL3478961,COc1cccc(CNC2CCSC2)c1OC
CHEMBL,CHEMBL1237260,Cc1cc(N/N=C/c2ccccc2[N+](=O)[O-])c2cc(C(F)(F)F)ccc2n1
CHEMBL,CHEMBL445636,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCN1CCC(C)CC1
CHEMBL,CHEMBL3261653,C[C@@H](N1CCc2sc(-c3ccc(C(F)(F)F)cc3)cc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
CHEMBL,CHEMBL1384150,CCOC(=O)C1CCN(CC(=O)c2c(C)[nH]c3ccccc23)CC1
CHEMBL,CHEMBL1200015,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(OC)cc3)cc1)CC2
CHEMBL,CHEMBL4202967,CC(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
CHEMBL,CHEMBL1939648,CC#CC(CC(=O)O)c1ccc(OCc2ccc(C)cc2)cc1
